datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation,city
2023-01-03 06:00:00,5,5020.14,67.06,94.59,26.82,18.84,217.09,274.31,45.6,11.6,32.0,-4.5,0.0,984.4,4.7,86.0,475,Peshawar
2023-10-07 11:00:00,5,1148.22,0.5,17.14,194.55,19.31,130.05,162.2,11.4,34.7,32.0,15.6,0.0,966.1,4.8,153.0,381,Peshawar
2022-05-14 00:00:00,5,216.96,0.0,1.15,77.25,1.33,67.99,198.52,0.14,30.0,65.0,22.7,0.0,999.2,6.12,265.0,0,Karachi
2022-10-02 11:00:00,4,181.91,0.16,0.84,111.58,0.51,18.66,65.6,0.48,27.9145,8.110736,-9.2355,0.0,838.4917,11.966954,316.2188,555,Quetta
2022-10-10 00:00:00,5,614.17,0.0,17.65,50.07,5.07,45.83,142.34,7.16,12.8145,12.7788515,-15.185499,0.0,838.9658,4.6800003,157.3801,0,Quetta
2023-07-13 21:00:00,3,216.96,0.0,1.31,37.19,1.18,15.89,66.41,0.0,30.6,71.0,24.8,0.0,1000.8,4.96,242.0,0,Karachi
2021-12-07 04:00:00,5,2616.88,25.03,43.87,13.23,12.52,159.09,207.06,13.93,10.0,90.0,8.5,0.0,991.6,6.4,333.0,0,Lahore
2024-01-21 19:00:00,5,7904.05,21.01,168.62,0.01,25.03,877.76,972.31,67.89,8.3,84.0,5.7,0.0,977.0,4.5,241.0,0,Peshawar
2024-06-10 05:00:00,3,323.77,1.82,5.23,45.06,2.24,15.95,61.41,0.87,28.9,81.0,25.3,0.0,1002.7,3.0,268.0,0,Karachi
2021-11-14 03:00:00,5,4379.27,64.37,91.85,0.92,22.41,187.64,249.89,88.16,16.7,23.0,-4.5,0.0,973.3,1.3,56.0,82,Peshawar
2023-09-15 22:00:00,4,821.11,0.0,5.36,117.3,7.21,68.05,75.11,6.78,25.3,85.0,22.6,0.2,966.6,4.9,36.0,0,Peshawar
2024-04-08 10:00:00,4,774.38,4.3,24.33,120.16,4.83,51.78,94.97,5.32,29.7,57.0,20.3,0.0,1009.9,1.94,258.0,667,Karachi
2024-02-29 00:00:00,5,2590.18,0.0,45.24,56.51,10.73,81.82,109.24,93.22,10.4,69.0,5.0,0.0,974.6,5.1,231.0,0,Peshawar
2022-03-07 19:00:00,5,1401.9,0.02,31.87,31.11,6.38,62.51,96.26,24.32,18.8,64.0,11.9,0.0,989.5,9.2,339.0,0,Lahore
2024-01-27 05:00:00,5,1081.47,9.28,25.7,47.92,5.66,81.91,119.43,14.44,12.6145,52.565193,3.1645,0.0,841.9874,6.4096174,141.84273,340,Quetta
2022-02-05 07:00:00,4,330.45,1.05,5.44,104.43,3.31,31.41,91.96,2.41,18.7,48.0,7.4,0.0,1008.9,0.71,278.0,0,Karachi
2024-02-24 18:00:00,3,567.44,0.0,16.11,107.29,8.7,30.57,76.71,7.22,27.2,31.0,8.6,0.0,1012.7,3.74,254.0,161,Karachi
2023-02-01 04:00:00,4,1121.52,6.76,33.93,38.62,10.49,57.22,98.64,28.12,6.6645,57.725235,-1.0855,0.0,839.3405,6.9247384,152.10283,172,Quetta
2022-04-26 05:00:00,5,1495.36,3.27,31.53,208.85,19.79,97.31,122.96,31.66,31.4,21.0,6.5,0.0,968.9,5.0,69.0,742,Peshawar
2021-12-07 17:00:00,5,8438.11,153.78,87.74,0.0,24.8,499.3,680.12,63.84,16.3,63.0,9.2,0.0,991.2,10.1,287.0,38,Lahore
2023-09-17 12:00:00,2,250.34,0.5,5.06,41.13,1.73,10.93,40.98,0.65,32.6,62.0,24.4,0.0,1002.3,4.73,264.0,780,Karachi
2023-03-02 22:00:00,5,4272.46,96.56,61.69,0.0,8.94,134.91,172.87,87.14,13.6,93.0,12.5,0.0,961.2,3.8,319.0,0,Islamabad
2022-12-27 18:00:00,5,3952.03,18.33,115.16,0.18,10.61,250.62,292.01,28.12,12.3,48.0,1.6,0.0,955.6,6.2,291.0,0,Islamabad
2024-04-24 09:00:00,3,203.61,0.25,1.14,121.59,0.92,11.29,37.25,1.42,23.8645,26.124708,3.2645001,0.0,838.84174,5.4119864,183.814,910,Quetta
2023-10-26 22:00:00,5,7049.56,73.31,78.14,0.0,8.58,577.08,644.28,16.47,19.1,82.0,16.0,0.0,988.3,6.3,66.0,0,Lahore
2023-09-15 03:00:00,3,881.2,9.28,32.9,21.1,4.05,41.31,96.15,15.71,22.5645,71.32952,17.1145,0.0,838.3346,4.6800003,157.3801,185,Quetta
2023-11-15 22:00:00,5,1041.41,0.0,19.19,80.11,13.59,84.29,130.67,14.31,25.1,43.0,11.7,0.0,1015.8,2.0,53.0,0,Karachi
2021-12-05 15:00:00,5,1281.74,0.0,31.53,51.5,12.28,129.69,143.81,8.49,21.8,44.0,8.9,0.0,989.4,9.0,286.0,300,Lahore
2023-11-12 08:00:00,5,1108.17,2.71,19.36,151.63,17.17,81.9,93.14,7.79,11.3,91.0,9.8,0.0,959.4,3.1,306.0,117,Islamabad
2023-06-20 05:00:00,4,297.07,1.16,5.18,67.23,1.97,31.13,132.18,0.25,29.0,81.0,25.4,0.0,999.8,3.68,248.0,0,Karachi
2023-01-27 09:00:00,5,1121.52,2.91,19.71,155.93,14.9,79.8,90.53,9.88,8.6,67.0,2.8,0.0,959.8,4.2,290.0,207,Islamabad
2021-09-29 08:00:00,5,1108.17,0.42,7.11,188.83,8.35,99.06,108.25,15.07,34.3,40.0,18.8,0.0,968.8,6.5,87.0,769,Peshawar
2023-09-14 11:00:00,5,934.6,0.43,17.65,223.16,30.04,105.6,117.4,9.37,33.6,64.0,25.9,0.0,980.7,10.2,113.0,702,Lahore
2022-05-09 04:00:00,5,420.57,2.51,10.54,94.41,5.54,36.26,101.99,3.17,26.8645,11.649754,-5.3355,0.0,839.8761,1.08,360.0,526,Quetta
2024-01-26 23:00:00,5,2670.29,2.77,32.56,1.74,3.31,330.55,379.66,4.5,8.5,92.0,7.3,0.0,995.3,6.8,3.0,0,Lahore
2022-09-12 11:00:00,5,160.22,0.15,0.95,113.01,0.57,38.78,177.18,0.58,30.7145,12.51143,-1.3855,0.0,836.6341,10.1887,302.00534,532,Quetta
2022-08-06 11:00:00,4,320.43,0.72,7.97,33.62,3.1,12.55,57.06,1.01,31.7,64.0,24.0,0.0,999.1,5.12,282.0,722,Karachi
2024-05-25 02:00:00,3,988.01,2.77,29.47,45.78,4.77,23.77,50.73,25.84,27.9,61.0,19.7,0.0,965.0,2.3,231.0,190,Peshawar
2022-11-13 21:00:00,2,287.06,0.0,4.16,84.4,1.34,11.27,21.81,1.6,7.5145,88.97714,5.8145,0.0,837.3678,5.5887027,284.93146,0,Quetta
2022-11-14 22:00:00,5,2243.04,24.59,56.21,0.11,4.65,78.19,102.95,8.23,13.6,69.0,8.0,0.0,958.7,9.4,342.0,0,Islamabad
2023-12-01 15:00:00,3,494.0,0.0,12.85,70.81,2.86,31.52,88.94,4.56,11.7145,41.08482,-1.0855,0.0,841.4833,4.452954,284.03625,0,Quetta
2023-12-06 14:00:00,5,5393.98,40.23,134.35,0.0,20.98,366.93,456.92,31.92,21.9,51.0,11.3,0.0,990.5,12.0,321.0,436,Lahore
2021-12-06 21:00:00,5,1094.82,0.0,39.07,34.33,6.56,78.95,98.74,16.21,4.1145,44.09479,-7.0355,0.0,836.5375,7.5170207,163.30067,0,Quetta
2024-05-05 18:00:00,3,2109.53,3.41,83.63,2.06,6.44,37.9,57.52,32.93,24.7,61.0,16.7,0.0,964.7,6.9,242.0,0,Peshawar
2022-11-11 02:00:00,5,4913.33,21.9,80.2,0.15,14.54,123.29,162.18,51.17,16.2,40.0,2.6,0.0,978.8,3.6,53.0,2,Peshawar
2022-06-27 01:00:00,5,1708.98,2.57,56.21,6.17,7.87,68.35,119.64,30.91,34.0,23.0,9.9,0.0,942.0,9.9,80.0,0,Islamabad
2023-08-21 07:00:00,5,747.68,0.75,9.25,217.44,20.27,75.08,100.13,7.79,28.6,80.0,24.8,0.0,945.9,3.7,61.0,82,Islamabad
2023-02-21 20:00:00,5,3952.03,51.41,45.24,0.0,16.45,338.36,440.42,74.98,18.6,48.0,7.3,0.0,986.2,10.0,319.0,0,Lahore
2022-08-04 17:00:00,5,1922.61,1.54,67.17,6.26,4.71,71.08,95.88,21.53,33.1,47.0,20.3,0.0,961.4,12.7,8.0,0,Peshawar
2024-05-02 05:00:00,3,1388.55,8.83,42.16,133.04,11.09,49.16,59.27,16.72,15.2,51.0,5.1,0.0,946.2,4.0,360.0,0,Islamabad
2022-08-07 21:00:00,3,741.0,0.0,6.08,86.55,5.07,21.11,21.9,4.31,31.7,54.0,21.2,0.0,940.7,11.6,150.0,0,Islamabad
2021-09-24 00:00:00,5,1308.44,0.03,16.62,20.03,5.84,105.82,113.74,6.9,23.7,95.0,22.9,0.0,983.2,6.5,90.0,0,Lahore
2024-06-15 16:00:00,3,1241.68,0.0,50.04,47.92,6.14,35.62,55.62,17.73,35.7,30.0,15.4,0.0,960.4,7.9,254.0,0,Peshawar
2022-05-04 01:00:00,5,273.7,0.0,2.16,63.66,2.38,36.86,166.07,0.07,27.5,83.0,24.3,0.0,1002.5,5.39,248.0,0,Karachi
2023-01-06 10:00:00,2,293.73,1.76,5.57,80.11,1.89,5.6,10.36,2.6,13.3645,19.736376,-9.3355,0.0,841.9929,9.028754,156.50142,484,Quetta
2022-06-25 09:00:00,5,185.25,0.12,0.54,117.3,0.84,31.42,127.69,0.28,35.664497,9.793105,-0.9354999,0.0,836.19086,11.659777,351.11942,981,Quetta
2022-04-25 19:00:00,3,313.76,0.0,8.4,35.76,3.07,9.06,46.06,2.25,29.8,62.0,21.7,0.0,1004.9,8.32,257.0,42,Karachi
2023-10-26 13:00:00,5,10894.78,67.06,372.89,0.1,42.92,492.27,574.26,51.17,28.5,46.0,15.9,0.0,989.0,4.5,331.0,622,Lahore
2023-08-06 01:00:00,5,867.84,0.0,9.34,67.23,6.79,110.89,122.85,5.95,27.7,89.0,25.7,0.0,975.6,5.7,125.0,0,Lahore
2023-09-10 00:00:00,5,747.68,0.0,8.65,97.27,6.62,109.39,140.07,17.99,28.3,77.0,23.8,0.0,944.2,5.4,86.0,0,Islamabad
2023-05-17 10:00:00,3,175.24,0.17,0.87,103.0,0.57,13.69,44.29,0.11,26.3145,31.479856,8.0645,0.7,838.1002,19.373219,131.98714,835,Quetta
2024-01-26 10:00:00,5,2857.21,6.48,67.17,121.59,38.62,318.7,362.15,16.97,12.3,87.0,10.2,0.0,997.4,2.2,261.0,352,Lahore
2024-03-23 14:00:00,3,1121.52,0.0,41.47,84.4,5.25,36.06,48.85,25.33,24.8,50.0,13.7,0.0,969.4,0.8,27.0,6,Peshawar
2023-06-03 04:00:00,4,330.45,1.77,5.23,39.7,1.94,17.88,106.86,0.71,29.0,88.0,26.8,0.0,1003.0,3.29,250.0,0,Karachi
2022-11-28 07:00:00,5,2429.96,4.02,48.67,208.85,113.49,304.23,327.89,10.39,8.9,97.0,8.5,0.0,986.3,6.3,103.0,2,Lahore
2022-05-12 23:00:00,5,216.96,0.0,1.52,125.89,2.15,52.2,228.32,0.39,30.1,60.0,21.5,0.0,1001.0,6.04,258.0,0,Karachi
2023-07-30 21:00:00,1,250.34,0.0,3.17,51.5,0.48,6.13,18.15,2.37,23.0645,72.783165,17.9145,0.0,831.78827,9.255571,166.50426,0,Quetta
2023-10-21 01:00:00,5,2937.32,5.42,85.68,1.22,14.42,203.4,226.85,65.86,14.8,86.0,12.4,0.0,955.8,3.2,333.0,0,Islamabad
2023-07-17 12:00:00,5,921.25,0.66,13.54,237.46,16.93,45.87,47.55,3.96,34.4,55.0,24.1,0.0,943.7,5.4,228.0,830,Islamabad
2023-06-07 20:00:00,3,240.33,0.01,4.2,31.11,2.03,11.54,56.0,0.38,30.5,80.0,26.6,0.0,1002.4,3.57,191.0,2,Karachi
2023-02-15 16:00:00,5,7049.56,87.62,152.17,0.0,13.11,432.6,490.42,54.72,23.9,31.0,5.7,0.0,953.1,9.5,299.0,409,Islamabad
2022-06-17 06:00:00,4,640.87,0.19,7.8,168.8,8.82,45.45,54.95,7.35,33.7,40.0,18.3,0.0,961.6,11.8,38.0,882,Peshawar
2023-08-09 19:00:00,4,250.34,0.0,2.53,33.26,1.31,27.46,104.21,0.24,28.3,79.0,24.3,0.0,1003.6,5.99,242.0,50,Karachi
2022-02-04 11:00:00,5,1041.41,2.77,33.93,130.18,52.45,81.26,87.95,8.99,12.4,61.0,5.1,0.0,951.1,1.6,27.0,560,Islamabad
2022-11-29 11:00:00,3,297.07,0.58,3.34,100.14,1.91,18.21,37.16,1.66,16.314499,22.900225,-4.9355,0.0,841.3859,8.217153,331.1893,351,Quetta
2022-05-26 08:00:00,5,660.9,0.31,3.9,243.19,7.75,62.91,77.38,9.63,37.4,18.0,9.1,0.0,961.9,7.3,99.0,997,Peshawar
2022-03-20 05:00:00,5,2002.72,6.93,39.76,100.14,22.89,216.25,250.94,22.55,20.8,94.0,19.7,0.0,977.5,10.0,52.0,0,Lahore
2023-01-24 16:00:00,5,4699.71,76.0,56.21,0.0,20.27,341.72,423.11,29.13,17.8,48.0,6.8,0.0,987.1,5.2,348.0,233,Lahore
2022-06-24 22:00:00,5,2349.85,0.0,85.0,16.63,8.58,67.94,99.96,77.01,31.2,24.0,8.3,0.0,958.8,5.5,32.0,0,Peshawar
2022-08-15 20:00:00,4,1535.42,8.16,40.1,0.03,5.01,33.57,37.93,5.89,26.5,75.0,21.7,0.0,946.3,8.6,112.0,0,Islamabad
2023-10-25 03:00:00,5,5340.58,106.39,70.6,0.3,26.7,193.7,217.94,32.93,25.4,92.0,24.0,0.0,1012.5,1.22,325.0,0,Karachi
2023-04-22 20:00:00,5,5821.23,103.71,104.19,0.0,19.55,124.54,156.16,102.34,23.6,36.0,7.7,0.0,948.5,0.8,297.0,0,Islamabad
2021-11-09 06:00:00,5,2429.96,27.49,67.17,72.24,17.17,156.92,191.07,26.85,17.6645,22.581118,-3.9854999,0.0,844.76447,6.3690495,317.29062,622,Quetta
2023-03-03 00:00:00,5,1708.98,0.0,33.24,50.07,17.4,117.97,158.48,34.45,23.9,65.0,16.9,0.0,1017.6,1.21,336.0,0,Karachi
2024-03-25 09:00:00,3,223.64,0.3,1.14,100.14,0.64,12.18,50.35,1.98,23.2145,34.427814,6.6645,0.0,842.988,9.826088,171.57312,810,Quetta
2024-02-06 09:00:00,3,600.81,2.29,14.05,131.61,17.17,23.64,28.35,6.21,7.9,76.0,3.9,0.0,959.8,2.7,293.0,247,Islamabad
2023-12-22 21:00:00,4,1255.04,0.02,45.24,18.24,9.06,65.23,84.11,18.49,5.9145,60.122967,-1.2354999,0.0,837.0989,6.151683,159.44388,0,Quetta
2024-03-01 14:00:00,2,514.03,0.0,17.14,75.1,4.23,9.43,11.56,7.16,13.8,83.0,11.0,2.7,954.1,13.8,110.0,123,Islamabad
2022-07-19 15:00:00,5,6515.5,134.11,161.77,0.01,15.97,61.81,67.87,21.28,38.7,31.0,18.5,0.0,939.4,8.9,243.0,383,Islamabad
2022-01-31 23:00:00,5,6088.26,26.15,131.61,0.01,17.88,455.72,537.72,61.81,10.8,41.0,-2.0,0.0,973.5,1.1,342.0,0,Peshawar
2022-04-21 23:00:00,4,273.7,0.0,2.66,72.24,2.56,32.01,84.55,0.74,27.6,71.0,21.8,0.0,1007.4,5.35,262.0,0,Karachi
2023-01-01 07:00:00,5,1335.14,9.05,36.33,84.4,41.48,77.25,135.81,13.55,13.2,91.0,11.8,0.0,1018.9,1.22,9.0,0,Karachi
2023-02-13 19:00:00,5,1068.12,0.0,31.53,128.75,10.97,78.18,133.58,13.17,24.3,37.0,8.7,0.0,1015.8,2.92,264.0,5,Karachi
2023-08-14 22:00:00,3,694.27,0.0,6.68,107.29,6.79,38.26,43.94,4.12,25.3,83.0,22.2,0.0,965.5,5.6,15.0,0,Peshawar
2021-11-25 12:00:00,5,4806.52,3.44,213.86,44.7,26.94,190.41,229.43,55.73,21.4,18.0,-3.9,0.0,973.8,3.9,146.0,57,Peshawar
2023-01-21 07:00:00,4,1001.36,4.41,19.88,103.0,24.56,65.41,83.44,6.65,6.5,93.0,5.5,0.0,992.8,7.6,8.0,0,Lahore
2022-03-23 06:00:00,5,5340.58,36.66,146.69,94.41,21.22,319.25,406.63,116.53,27.7,21.0,3.4,0.0,969.2,3.1,69.0,672,Peshawar
2023-12-21 21:00:00,5,6195.07,41.13,100.08,0.0,23.37,643.75,728.39,24.32,9.8,95.0,9.1,0.0,991.2,5.4,82.0,0,Lahore
2023-06-19 23:00:00,4,216.96,0.0,0.9,46.49,1.16,30.06,151.99,0.0,29.7,78.0,25.5,0.0,1001.2,3.72,246.0,0,Karachi
2021-10-29 00:00:00,5,2056.12,0.01,58.95,25.39,12.28,119.03,150.59,71.94,19.5,34.0,3.2,0.0,976.7,3.7,61.0,0,Peshawar
2022-07-05 10:00:00,4,694.27,0.71,22.62,103.0,34.81,29.22,31.54,5.19,33.6,63.0,25.7,0.0,974.3,8.0,117.0,559,Lahore
2022-09-18 10:00:00,5,794.41,1.09,10.71,183.11,6.02,50.85,61.35,10.39,28.5,49.0,16.7,0.0,948.8,5.5,281.0,648,Islamabad
2023-05-06 00:00:00,2,507.35,0.0,15.25,39.7,1.82,19.05,36.34,8.23,13.0145,74.89251,8.6645,0.0,833.6342,7.2,143.13002,0,Quetta
2024-01-14 14:00:00,5,7049.56,90.3,146.69,0.0,38.15,502.94,587.92,45.6,13.1,79.0,9.5,0.0,991.4,3.4,302.0,469,Lahore
2023-11-21 23:00:00,4,1054.76,0.0,35.3,38.98,10.37,74.88,112.01,14.57,12.9145,55.88547,4.3145,0.0,839.8459,4.198285,149.03632,0,Quetta
2022-10-22 16:00:00,5,10360.72,173.45,233.05,0.0,64.85,401.93,498.52,120.58,28.4,43.0,14.5,0.0,990.2,2.4,27.0,259,Lahore
2022-12-03 01:00:00,5,3524.78,11.18,82.94,0.11,24.8,220.21,287.5,26.35,20.4,91.0,18.8,0.0,1011.8,1.08,338.0,0,Karachi
2024-04-02 02:00:00,4,2109.53,4.36,58.26,15.91,10.73,55.94,83.94,107.41,14.4,79.0,10.8,0.0,969.4,4.8,228.0,64,Peshawar
2022-09-05 02:00:00,4,894.55,0.13,20.91,66.52,12.64,30.47,33.85,5.26,26.4,69.0,20.2,0.0,944.1,10.7,104.0,0,Islamabad
2023-05-10 21:00:00,5,2296.45,0.0,91.85,43.99,10.49,80.82,111.69,68.9,21.7,61.0,13.8,0.0,968.3,5.3,242.0,0,Peshawar
2023-06-02 02:00:00,3,247.0,0.03,2.03,39.7,1.76,15.99,79.0,0.25,29.2,85.0,26.4,0.0,1003.9,3.55,238.0,0,Karachi
2021-09-10 05:00:00,4,1228.33,9.72,41.13,82.97,49.11,28.79,33.22,6.65,23.6,86.0,21.1,1.1,945.3,9.7,86.0,0,Islamabad
2023-12-16 16:00:00,4,1161.58,0.0,43.53,59.37,7.99,72.21,101.28,13.17,27.8,38.0,12.2,0.0,1014.2,2.59,242.0,365,Karachi
2021-11-16 21:00:00,5,7797.24,105.5,238.54,0.0,45.3,387.43,431.23,93.22,17.0,28.0,-1.7,0.0,954.6,5.4,8.0,0,Islamabad
2022-05-30 03:00:00,5,1121.52,1.23,33.93,95.84,23.6,127.09,226.68,24.07,29.1,36.0,12.7,0.0,971.4,9.1,99.0,0,Lahore
2024-03-19 03:00:00,5,3070.83,40.23,57.58,10.37,11.32,76.19,111.26,83.09,15.9,61.0,8.4,0.0,974.9,2.0,225.0,197,Peshawar
2021-09-13 03:00:00,5,1642.23,31.74,18.51,5.45,7.09,57.73,82.65,14.19,22.6,97.0,22.1,0.0,977.2,7.2,357.0,0,Lahore
2022-10-19 01:00:00,5,3391.27,15.65,87.74,0.02,14.07,208.03,258.86,60.8,20.8,45.0,8.5,0.0,971.4,4.8,27.0,0,Peshawar
2023-07-22 23:00:00,2,223.64,0.0,2.78,32.54,2.83,18.14,36.01,0.49,29.1,83.0,25.9,0.0,1001.4,2.6,254.0,0,Karachi
2022-08-23 08:00:00,5,707.63,0.42,5.74,200.27,13.71,100.16,105.35,5.83,30.8,72.0,25.3,0.0,977.3,5.8,83.0,260,Lahore
2021-11-12 22:00:00,5,3417.97,6.31,120.64,0.59,15.02,134.42,186.8,60.29,17.3,27.0,-1.9,0.0,974.4,4.6,51.0,0,Peshawar
2023-06-10 16:00:00,4,3017.43,10.95,113.79,0.49,11.32,62.88,92.5,23.31,32.6,49.0,20.5,0.0,941.2,4.4,35.0,394,Islamabad
2024-05-07 08:00:00,4,473.98,0.43,3.34,160.22,1.46,6.61,13.36,2.03,36.4,20.0,9.8,0.0,968.0,5.8,30.0,976,Peshawar
2022-09-13 08:00:00,5,1174.93,10.62,38.39,77.25,8.82,47.1,143.62,9.5,30.3,59.0,21.4,0.0,1002.2,3.31,335.0,140,Karachi
2022-01-31 00:00:00,5,5287.17,82.25,26.73,0.0,13.59,495.04,586.26,28.63,10.4,85.0,8.0,0.0,984.7,6.3,193.0,0,Lahore
2022-04-05 20:00:00,5,3391.27,20.56,87.74,0.02,12.28,161.42,224.3,76.0,25.3,18.0,-0.7,0.0,971.4,5.9,11.0,0,Peshawar
